,id,url,kind,title,date,origin,content
173,31167008,http://jhsjk.people.cn/article/31167008,会见,习近平接见空军第十三次党代会代表,43635,人民网－人民日报,"
 
习近平接见空军第十三次党代会代表

来源：人民网－人民日报        ??发布时间：2019-06-19










6月18日，中共中央总书记、国家主席、中央军委主席习近平在北京接见空军第十三次党代表大会全体代表。这是习近平同代表们亲切握手。
　　新华社记者 李 刚摄





新华社北京6月18日电??（记者李宣良、张玉清）中共中央总书记、国家主席、中央军委主席习近平18日在京接见空军第十三次党代表大会全体代表，代表党中央和中央军委，对空军第十三次党代会的召开表示热烈的祝贺，向各位代表和空军全体官兵致以诚挚的问候。

上午11时20分许，习近平来到京西宾馆会见大厅，全场响起热烈掌声。习近平同代表们亲切握手，并合影留念。

经党中央、中央军委批准，空军第十三次党代会17日在京召开。会议的主要任务是：以习近平新时代中国特色社会主义思想为指导，深入贯彻党的十九大和十九届二中、三中全会精神，深入贯彻习近平强军思想，深入贯彻新时代军事战略方针，总结过去5年空军党的建设和部队建设情况，部署今后5年的主要工作任务，动员广大官兵加快建设一支强大的现代化人民空军，坚决完成党和人民赋予的新时代使命任务，以优异成绩迎接新中国成立70周年。

许其亮、张又侠、魏凤和、李作成、苗华、张升民参加接见。

《 人民日报 》（ 2019年06月19日 01 版）


(责编：王静                        )"
174,31166807,http://jhsjk.people.cn/article/31166807,会见,习近平接见空军第十三次党代会代表,43634,新华社,"

习近平接见空军第十三次党代会代表

来源：新华社        ??发布时间：2019-06-18




6月18日，中共中央总书记、国家主席、中央军委主席习近平在北京接见空军第十三次党代表大会全体代表。这是习近平同代表们亲切握手。 新华社记者 李刚 摄

新华社北京6月18日电（记者李宣良、张玉清）中共中央总书记、国家主席、中央军委主席习近平18日在京接见空军第十三次党代表大会全体代表，代表党中央和中央军委，对空军第十三次党代会的召开表示热烈的祝贺，向各位代表和空军全体官兵致以诚挚的问候。

上午11时20分许，习近平来到京西宾馆会见大厅，全场响起热烈掌声。习近平同代表们亲切握手，并合影留念。

经党中央、中央军委批准，空军第十三次党代会17日在京召开。会议的主要任务是：以习近平新时代中国特色社会主义思想为指导，深入贯彻党的十九大和十九届二中、三中全会精神，深入贯彻习近平强军思想，深入贯彻新时代军事战略方针，总结过去5年空军党的建设和部队建设情况，部署今后5年的主要工作任务，动员广大官兵加快建设一支强大的现代化人民空军，坚决完成党和人民赋予的新时代使命任务，以优异成绩迎接新中国成立70周年。

许其亮、张又侠、魏凤和、李作成、苗华、张升民参加接见。


(责编：王珂园                     )"
175,31154517,http://jhsjk.people.cn/article/31154517,会见,习近平会见卡塔尔埃米尔塔米姆,43632,新华网,"

习近平会见卡塔尔埃米尔塔米姆

来源：新华网        ??发布时间：2019-06-16




6月15日，国家主席习近平在杜尚别会见卡塔尔埃米尔塔米姆。 新华社记者 王晔 摄

习近平赞赏塔米姆埃米尔积极致力于促进中卡关系发展。习近平指出，今年1月埃米尔殿下对中国进行国事访问，我们就新形势下推动中卡战略伙伴关系发展深入交换意见，达成广泛共识。双方要巩固政治互信，继续在涉及彼此核心利益问题上相互理解支持。双方要加快推进在能源、经贸、基础设施建设、投资、第五代移动通信等领域的全方位合作。双方要加强反恐合作。我们感谢卡方支持中方的反恐和去极端化努力，愿同卡方加强在多边事务中的协调配合。



6月15日，国家主席习近平在杜尚别会见卡塔尔埃米尔塔米姆。 新华社记者 张领 摄

塔米姆表示，卡中关系是战略性的。我今年1月访华非常成功。卡方愿同中方一道，深化投资、能源等重点领域合作，增进人文交流。卡方坚定支持中方维护主权、打击恐怖主义的努力，高度评价中国在国际上主张通过对话解决国家间分歧的公正立场，愿密切同中方在多边事务中的协调。

王毅参加会见。

（新华社杜尚别6月15日电 记者刘华）


(责编：高巍                        )"
176,31154512,http://jhsjk.people.cn/article/31154512,会见,习近平会见土耳其总统埃尔多安,43632,新华网,"

习近平会见土耳其总统埃尔多安

来源：新华网        ??发布时间：2019-06-16


国家主席习近平15日在杜尚别会见土耳其总统埃尔多安。



6月15日，国家主席习近平在杜尚别会见土耳其总统埃尔多安。 新华社记者 王晔 摄

习近平指出，我高度重视中土关系，愿同总统先生一道，将双方友谊转化为两国间的互信，推动中土战略合作关系不断开启新的篇章。当前形势下，双方要坚定相互支持彼此核心利益和重大关切，加强反恐领域合作。土耳其是传统的丝绸之路沿线国家，我们愿同土方加强“一带一路”框架内互利合作。中土都是二十国集团重要成员，双方要加强在二十国集团等多边领域的沟通协调。



6月15日，国家主席习近平在杜尚别会见土耳其总统埃尔多安。 新华社记者 王晔 摄

埃尔多安对习主席的意见表示赞同，强调土耳其高度重视对华关系，愿密切两国高层交往，拓展经贸、金融、基础设施建设等广泛领域合作。“一带一路”倡议对土耳其很重要，土方愿积极参与共建合作。

王毅参加会见。

（新华社杜尚别6月15日电 记者吕传忠）


(责编：高巍                        )"
177,31124612,http://jhsjk.people.cn/article/31124612,会见,习近平会见俄罗斯总理梅德韦杰夫,43622,新华社,"

习近平会见俄罗斯总理梅德韦杰夫

来源：新华社        ??发布时间：2019-06-06


新华社莫斯科6月6日电（记者刘畅 李志晖）国家主席习近平6日在莫斯科会见俄罗斯总理梅德韦杰夫。

习近平指出，今年是中俄建交70周年。中俄关系保持高水平发展，在大国关系中互信程度、协作水平、战略价值最高，为世界和平、稳定、发展作出了重要贡献。当前，中俄关系已经迈入新时代，两国全面战略协作伙伴关系不断发掘出新的内涵。面对纷繁复杂的国际形势、特别是一些遏制新兴市场国家发展的不正当行径，中俄加强全面战略伙伴协作，对维护我们两国和两国人民利益、对维护世界和平稳定繁荣意义重大。

习近平强调，双方要再接再厉，推动各领域合作持续深入发展，给两国人民带来更多实惠，为两国发展复兴注入更强大动力。双方还要加强在联合国、世界贸易组织、金砖国家、二十国集团等多边事务中的合作，为国际社会贡献更多“中俄方案”。

梅德韦杰夫表示，两国元首昨天签署声明，宣布俄中关系迈入新时代，意义重大。当前，个别国家不计后果，公然违反国际法和国际关系基本准则，动辄制裁他国，打压他国企业，这遏制了世界经济增长，危害了国际贸易发展，其行径是短视和破坏性的。俄中要加强战略协作，携手应对俄中及国际社会面临的共同挑战，切实维护世界和平与发展。俄方愿同中方一道，通过两国总理定期会晤等机制，全面落实好两国元首达成的重要合作共识，包括欧亚经济联盟和共建“一带一路”对接合作。

丁薛祥、杨洁篪、王毅、何立峰等参加会见。


(责编：吕腾龙                     )"
178,31107825,http://jhsjk.people.cn/article/31107825,会见,习近平同尼日尔总统伊素福会谈,43614,人民网－人民日报,"
 
习近平同尼日尔总统伊素福会谈

来源：人民网－人民日报        ??发布时间：2019-05-29










5月28日，国家主席习近平在北京人民大会堂同尼日尔总统伊素福举行会谈。这是习近平和夫人彭丽媛同伊素福夫妇合影。
　　新华社记者 庞兴雷摄





本报北京5月28日电??（记者赵成）国家主席习近平28日在人民大会堂同尼日尔总统伊素福举行会谈。

习近平赞赏伊素福长期致力于中尼、中非友好事业。习近平指出，中尼是好朋友、好伙伴、好兄弟。当前，中尼两国政治互信不断加强，各领域务实合作成果丰硕。中方愿同尼方一道努力，以落实中非合作论坛北京峰会成果为契机，加强战略合作，更好造福两国人民。

习近平强调，中尼两国要继续在涉及彼此核心利益和重大关切问题上相互理解、相互信任、相互支持，积极开展治国理政和发展经验交流。中尼要在共建“一带一路”倡议和中非合作论坛框架内加强对接，落实好基础设施、民生、能源、农业领域重要合作项目。中方将继续支持尼方为打击恐怖主义、维护地区和平稳定所作努力，推动联合国为萨赫勒五国集团联合部队建设提供支持。要就重大国际问题加强沟通和协作。中方愿为尼方提供医疗等民生帮助，同尼方扩大文化、青年、妇女、智库等领域交流，促进两国人民相互了解。

习近平强调，只要各国都坚持走适合自己国情的发展道路，坚持共建“一带一路”合作，坚持致力于构建人类命运共同体的远大目标，我们就一定会取得成功。

伊素福表示，祝贺中华人民共和国成立70周年，祝贺中国人民在中国共产党领导下建设中国特色社会主义取得的巨大成就。中国的发展为人类社会作出了重要贡献。中国包容性的经济增长使大量人口摆脱贫困，促进了联合国千年发展目标的实现。尼日尔高度评价中国在国际事务中坚持和平共处五项原则，长期致力于世界的和平与发展。尼日尔支持构建人类命运共同体的目标。习近平主席提出的“一带一路”倡议体现了共赢而不是零和的理念，将造福全世界。非洲国家赞赏中国秉持真实亲诚理念发展中非关系，感谢习近平主席提出的中非合作“八大行动”，愿在非洲和平安全事业和现代化进程中密切同中国的合作。尼日尔始终坚持一个中国政策，愿积极参与共建“一带一路”。

会谈后，两国元首还共同见证了有关双边合作文件的签署。

会谈前，习近平在人民大会堂东门外广场为伊素福举行欢迎仪式。彭丽媛、杨洁篪、曹建明、王毅、何立峰、刘新成等参加。

《 人民日报 》（ 2019年05月29日 01 版）


(责编：王静                        )"
179,31107826,http://jhsjk.people.cn/article/31107826,会见,习近平会见第九届世界华侨华人社团联谊大会和中华海外联谊会五届一次理事大会代表,43614,人民网－人民日报,"
 
习近平会见第九届世界华侨华人社团联谊大会和中华海外联谊会五届一次理事大会代表
汪洋参加会见
来源：人民网－人民日报        ??发布时间：2019-05-29










5月28日，党和国家领导人习近平、汪洋等在北京人民大会堂会见第九届世界华侨华人社团联谊大会和中华海外联谊会五届一次理事大会全体代表。
　　新华社记者 李学仁摄





本报北京5月28日电??（记者李昌禹）中共中央总书记、国家主席习近平28日上午在北京人民大会堂亲切会见出席第九届世界华侨华人社团联谊大会和中华海外联谊会五届一次理事大会的全体代表，代表党中央、国务院向大家表示热烈欢迎和衷心祝贺，向世界各地华侨华人致以诚挚问候。

中共中央政治局常委、全国政协主席汪洋参加会见。

上午11时，习近平等来到人民大会堂北大厅，全场响起长时间的热烈掌声。习近平等同代表们亲切握手，不时交谈，并同大家合影留念。

中共中央书记处书记、中央统战部部长尤权参加会见并在当天上午举行的中华海外联谊会五届一次理事大会上讲话。会议充分肯定了中华海外联谊会四届理事会取得的成绩，深刻分析了港澳台及海外联谊工作面临的机遇和挑战，号召广大海联会理事以习近平新时代中国特色社会主义思想为指导，团结一心、共同奋斗，为实现中华民族伟大复兴、深化新一轮对外开放、促进祖国和平统一、推进人类文明互鉴作出更大贡献。

会议审议并通过了中华海外联谊会四届理事会工作报告、《关于中华海外联谊会与中国海外交流协会合并的决议》、《中华海外联谊会章程》等文件。会议选举尤权为中华海外联谊会会长，选举产生26位副会长和230位常务理事。

第九届世界华侨华人社团联谊大会将于5月29日召开，来自90多个国家和地区的450多位华侨华人社团负责人出席大会。

丁薛祥、万钢、巴特尔参加有关活动。

《 人民日报 》（ 2019年05月29日 01 版）


(责编：王静                        )"
180,31107827,http://jhsjk.people.cn/article/31107827,会见,习近平会见瓦努阿图总理萨尔维,43614,人民网－人民日报,"
 
习近平会见瓦努阿图总理萨尔维

来源：人民网－人民日报        ??发布时间：2019-05-29










5月28日，国家主席习近平在北京人民大会堂会见瓦努阿图总理萨尔维。
　　新华社记者 黄敬文摄





本报北京5月28日电??（记者赵成）国家主席习近平28日在人民大会堂会见瓦努阿图总理萨尔维。

习近平指出，当前，中瓦关系处于历史最好时期。双方正在积极落实我同总理先生去年会晤成果，两国政治互信持续深化，各领域交流合作不断扩大，中瓦关系已经成为中国同太平洋岛国关系的典范。中方愿同瓦方一道，加强全方位对话、合作、交流，推动两国全面战略伙伴关系得到更大发展。

习近平强调，中国一贯主张国家不分大小、强弱、贫富，都是国际社会平等一员，反对大国沙文主义。中方高度赞赏瓦方坚定奉行一个中国政策，支持瓦方自主选择适合本国国情的发展道路。双方要保持高层交往势头，拓展政党、立法机构对话，交流分享治国理政经验，增进彼此政治互信。要以签署共同推进“一带一路”建设合作规划为契机，加强战略对接，深挖合作潜力，拓展各领域务实合作。中方愿同瓦方深化农业技术合作，支持瓦方优势产业发展，继续鼓励有实力的中国企业赴瓦努阿图投资兴业。要加强文明交流互鉴，促进两国人员往来，积极开展地方交流合作。中国秉持正确义利观和真实亲诚理念同太平洋岛国加强团结合作。我们在岛国没有私利，不谋求所谓“势力范围”，将永远做值得岛国信赖的好朋友、好伙伴。

萨尔维祝贺中华人民共和国成立70周年，高度评价中国改革开放取得的伟大成就，称赞中国的成功不仅改变了中国面貌，也对世界产生深刻、积极影响。萨尔维表示，瓦努阿图钦佩中国坚持国家无论大小、贫富、强弱一律平等，感谢中方长期以来根据瓦方实际需要给予的真诚帮助。瓦努阿图坚定奉行一个中国政策，支持中国政府为实现国家和平统一所作的努力。瓦方愿同中方在共建“一带一路”、落实联合国2030年可持续发展议程、应对气候变化等领域加强合作，致力于推动瓦中全面战略伙伴关系不断向前发展。

杨洁篪、王毅、何立峰等参加。

《 人民日报 》（ 2019年05月29日 01 版）


(责编：王静                        )"
181,31107543,http://jhsjk.people.cn/article/31107543,会见,习近平会见第九届世界华侨华人社团联谊大会和中华海外联谊会五届一次理事大会代表 汪洋参加会见,43613,新华社,"

习近平会见第九届世界华侨华人社团联谊大会和中华海外联谊会五届一次理事大会代表 汪洋参加会见

来源：新华社        ??发布时间：2019-05-28


新华社北京5月28日电（记者张晓松、罗争光）中共中央总书记、国家主席习近平28日上午在北京人民大会堂亲切会见出席第九届世界华侨华人社团联谊大会和中华海外联谊会五届一次理事大会的全体代表，代表党中央、国务院向大家表示热烈欢迎和衷心祝贺，向世界各地华侨华人致以诚挚问候。

中共中央政治局常委、全国政协主席汪洋参加会见。

上午11时，习近平等来到人民大会堂北大厅，全场响起长时间的热烈掌声。习近平等同代表们亲切握手，不时交谈，并同大家合影留念。

中共中央书记处书记、中央统战部部长尤权参加会见并在当天上午举行的中华海外联谊会五届一次理事大会上讲话。会议充分肯定了中华海外联谊会四届理事会取得的成绩，深刻分析了港澳台及海外联谊工作面临的机遇和挑战，号召广大海联会理事以习近平新时代中国特色社会主义思想为指导，团结一心、共同奋斗，为实现中华民族伟大复兴、深化新一轮对外开放、促进祖国和平统一、推进人类文明互鉴作出更大贡献。

会议审议并通过了中华海外联谊会四届理事会工作报告、《关于中华海外联谊会与中国海外交流协会合并的决议》、《中华海外联谊会章程》等文件。会议选举尤权为中华海外联谊会会长，选举产生26位副会长和230位常务理事。

第九届世界华侨华人社团联谊大会将于5月29日召开，来自90多个国家和地区的450多位华侨华人社团负责人出席大会。

丁薛祥、万钢、巴特尔参加有关活动。


(责编：吕腾龙                     )"
182,31102611,http://jhsjk.people.cn/article/31102611,会见,习近平会见巴西副总统莫朗,43610,人民网－人民日报,"
 
习近平会见巴西副总统莫朗

来源：人民网－人民日报        ??发布时间：2019-05-25










　　5月24日，国家主席习近平在北京人民大会堂会见巴西副总统莫朗。新华社记者 庞兴雷摄





　　本报北京5月24日电??（记者王迪）国家主席习近平24日在人民大会堂会见巴西副总统莫朗。

　　习近平请莫朗转达对博索纳罗总统的诚挚问候，赞赏博索纳罗领导的巴西新政府致力于发展中巴全面战略伙伴关系。习近平指出，中国和巴西分别是东西半球最大的发展中国家，都是重要的新兴市场大国，拥有共同发展的愿望和巨大的发展潜力，是世界多极化进程中两支重要力量。建交45年来，两国关系硕果累累。当前，中巴关系正处在继往开来的关键节点，双方要继续坚定将对方视为自身发展的机遇和伙伴，相互尊重，相互信任，相互支持，把中巴关系打造成为发展中国家团结合作的典范和促进世界和平发展的重要力量，为推动构建新型国际关系和人类命运共同体，促进世界和平、稳定和繁荣作出新贡献。

　　习近平强调，中方支持巴西繁荣发展。中巴合作互补性强，中方欢迎巴方参与共建“一带一路”，愿同巴方加强发展规划对接，实现共同发展。相信中巴合作必将迎来更加广阔的前景。

　　莫朗首先转达博索纳罗总统对习近平的诚挚问候和良好祝愿，并转交博索纳罗致习近平的亲署函。莫朗强调，博索纳罗总统领导的巴西新政府继续高度重视对华关系，钦佩中国共产党执政为民的理念，高度评价中国为拉动全球经济增长作出的重要贡献，视中国为相互信任、稳定可靠的全面战略合作伙伴，愿同中方密切高层交往，深化合作和友谊，与中国携手并进。巴方愿促进本国“投资伙伴计划”同“一带一路”倡议的对接，拓展贸易、科技、创新等领域合作，欢迎中方扩大对巴投资。巴方感谢中方支持巴西今年主办金砖国家领导人会晤，愿同中方加强在金砖国家、世界贸易组织、二十国集团等多边机制中的协调配合，共同维护多边主义和全球多边贸易体系。

　　杨洁篪、何立峰等参加会见。


　　《 人民日报 》（ 2019年05月25日 01 版）


(责编：李源                        )"
183,31102442,http://jhsjk.people.cn/article/31102442,会见,习近平会见巴西副总统莫朗,43609,新华社,"

习近平会见巴西副总统莫朗

来源：新华社        ??发布时间：2019-05-24


新华社北京5月24日电（记者郑明达）国家主席习近平24日在人民大会堂会见巴西副总统莫朗。

习近平请莫朗转达对博索纳罗总统的诚挚问候，赞赏博索纳罗领导的巴西新政府致力于发展中巴全面战略伙伴关系。习近平指出，中国和巴西分别是东西半球最大的发展中国家，都是重要的新兴市场大国，拥有共同发展的愿望和巨大的发展潜力，是世界多极化进程中两支重要力量。建交45年来，两国关系硕果累累。当前，中巴关系正处在继往开来的关键节点，双方要继续坚定将对方视为自身发展的机遇和伙伴，相互尊重，相互信任，相互支持，把中巴关系打造成为发展中国家团结合作的典范和促进世界和平发展的重要力量，为推动构建新型国际关系和人类命运共同体，促进世界和平、稳定和繁荣作出新贡献。

习近平强调，中方支持巴西繁荣发展。中巴合作互补性强，中方欢迎巴方参与共建“一带一路”，愿同巴方加强发展规划对接，实现共同发展。相信中巴合作必将迎来更加广阔的前景。

莫朗首先转达博索纳罗总统对习近平的诚挚问候和良好祝愿，并转交博索纳罗致习近平的亲署函。莫朗强调，博索纳罗总统领导的巴西新政府继续高度重视对华关系，钦佩中国共产党执政为民的理念，高度评价中国为拉动全球经济增长作出的重要贡献，视中国为相互信任、稳定可靠的全面战略合作伙伴，愿同中方密切高层交往，深化合作和友谊，与中国携手并进。巴方愿促进本国“投资伙伴计划”同“一带一路”倡议的对接，拓展贸易、科技、创新等领域合作，欢迎中方扩大对巴投资。巴方感谢中方支持巴西今年主办金砖国家领导人会晤，愿同中方加强在金砖国家、世界贸易组织、二十国集团等多边机制中的协调配合，共同维护多边主义和全球多边贸易体系。

杨洁篪、何立峰等参加会见。


(责编：吕腾龙                     )"
184,31089211,http://jhsjk.people.cn/article/31089211,会见,习近平会见第六次全国自强模范暨助残先进表彰大会代表,43602,人民网－人民日报,"
 
习近平会见第六次全国自强模范暨助残先进表彰大会代表
李克强王沪宁参加会见
来源：人民网－人民日报        ??发布时间：2019-05-17










5月16日，党和国家领导人习近平、李克强、王沪宁等在北京人民大会堂会见第六次全国自强模范暨助残先进表彰大会代表。
　　新华社记者 李学仁摄





本报北京5月16日电??（记者李昌禹）第六次全国自强模范暨助残先进表彰大会16日在京举行。中共中央总书记、国家主席、中央军委主席习近平在人民大会堂亲切会见大会代表，向他们表示热烈的祝贺，勉励他们再接再厉，为推进我国残疾人事业发展再立新功。

中共中央政治局常委、国务院总理李克强，中共中央政治局常委、中央书记处书记王沪宁参加会见。

上午11时，习近平等来到人民大会堂北大厅，全场响起热烈掌声。习近平等同代表们热情握手，关切地询问他们的工作生活情况，并同大家合影留念。

国务委员王勇参加会见并在表彰大会上讲话。他说，要以习近平新时代中国特色社会主义思想为指导，深入学习贯彻习近平总书记关于残疾人事业的重要论述和指示精神，加强组织领导，健全工作机制，创新工作理念，以更加有力举措做好残疾人工作，加快残疾人小康进程，坚决打赢农村残疾人脱贫攻坚战，切实保障残疾人平等权利，推动残疾人事业健康发展。广大残疾人要以全国自强模范为榜样，进一步弘扬残疾人自强精神，努力创造更加幸福美好的生活。

大会表彰了167名“全国自强模范”、100个“全国助残先进集体”、100名“全国助残先进个人”、100个“残疾人之家”和33名“全国残联系统先进工作者”。身残志坚、倾心盲人按摩事业的严三媛，不畏艰难、不惧生死的扫雷英雄杜富国，富有爱心、热心公益助残的宋桂华等3名获奖代表分别在会上作了发言。

丁薛祥、陈希、胡春华、黄坤明、肖捷参加会见，曹建明、陈晓光和中央军委委员张升民出席大会并参加会见。

《 人民日报 》（ 2019年05月17日 01 版）


(责编：常雪梅                     )"
185,31088854,http://jhsjk.people.cn/article/31088854,会见,习近平会见第六次全国自强模范暨助残先进表彰大会代表,43601,新华社,"

习近平会见第六次全国自强模范暨助残先进表彰大会代表
李克强王沪宁参加会见
来源：新华社        ??发布时间：2019-05-16


新华社北京5月16日电（记者 张晓松、罗争光）第六次全国自强模范暨助残先进表彰大会16日在京举行。中共中央总书记、国家主席、中央军委主席习近平在人民大会堂亲切会见大会代表，向他们表示热烈的祝贺，勉励他们再接再厉，为推进我国残疾人事业发展再立新功。

中共中央政治局常委、国务院总理李克强，中共中央政治局常委、中央书记处书记王沪宁参加会见。

上午11时，习近平等来到人民大会堂北大厅，全场响起热烈掌声。习近平等同代表们热情握手，关切地询问他们的工作生活情况，并同大家合影留念。

国务委员王勇参加会见并在表彰大会上讲话。他说，要以习近平新时代中国特色社会主义思想为指导，深入学习贯彻习近平总书记关于残疾人事业的重要论述和指示精神，加强组织领导，健全工作机制，创新工作理念，以更加有力举措做好残疾人工作，加快残疾人小康进程，坚决打赢农村残疾人脱贫攻坚战，切实保障残疾人平等权利，推动残疾人事业健康发展。广大残疾人要以全国自强模范为榜样，进一步弘扬残疾人自强精神，努力创造更加幸福美好的生活。

大会表彰了167名“全国自强模范”、100个“全国助残先进集体”、100名“全国助残先进个人”、100个“残疾人之家”和33名“全国残联系统先进工作者”。身残志坚、倾心盲人按摩事业的严三媛，不畏艰难、不惧生死的扫雷英雄杜富国，富有爱心、热心公益助残的宋桂华等3名获奖代表分别在会上作了发言。

丁薛祥、陈希、胡春华、黄坤明、肖捷参加会见，曹建明、陈晓光和中央军委委员张升民出席大会并参加会见。


(责编：王静                        )"
186,31085076,http://jhsjk.people.cn/article/31085076,会见,习近平会见斯里兰卡总统西里塞纳,43600,人民网－人民日报,"
 
习近平会见斯里兰卡总统西里塞纳

来源：人民网－人民日报        ??发布时间：2019-05-15










五月十四日，国家主席习近平在北京人民大会堂会见来华出席亚洲文明对话大会的斯里兰卡总统西里塞纳。
　　新华社记者 姚大伟摄





本报北京5月14日电??（记者王远）国家主席习近平14日在人民大会堂会见来华出席亚洲文明对话大会的斯里兰卡总统西里塞纳。

习近平指出，中方强烈谴责前不久斯里兰卡发生的系列恐怖袭击事件，愿同斯里兰卡政府和人民坚定站在一起，支持斯方打击恐怖主义，帮助斯方加强反恐能力建设，维护国家安全和稳定。

习近平强调，中斯是好邻居、好伙伴。中方愿同斯方一道，推动两国真诚互助、世代友好的战略合作伙伴关系不断向前发展。双方要保持高层级经常性沟通，牢牢把握友好合作大方向，相互坚定支持。要扎实推进共建“一带一路”，推动两国大项目合作，加快实施惠及斯里兰卡人民的民生项目。要深入开展安全执法合作，共同应对恐怖主义等非传统安全威胁。相信斯方将用好亚洲文明对话大会平台，展示斯里兰卡历史悠久的佛教文明和绚丽多彩的多元文化。

西里塞纳表示，我对前不久斯里兰卡系列恐怖袭击事件中中国公民遇难深表哀悼，感谢中方坚定支持斯方的反恐努力。中国倡议举办的亚洲文明对话大会具有重要地区和国际意义，对斯里兰卡也十分重要。斯中友好源远流长。斯方感谢中方长期以来的宝贵支持，始终将发展斯中关系置于优先地位，愿同中方加强共建“一带一路”合作，深化发展和安全合作。

会见后，两国元首共同见证了有关双边合作文件的签署。

丁薛祥、杨洁篪、黄坤明、王毅、何立峰等参加会见。

《 人民日报 》（ 2019年05月15日 02 版）


(责编：常雪梅                     )"
187,31085077,http://jhsjk.people.cn/article/31085077,会见,习近平会见柬埔寨国王西哈莫尼,43600,人民网－人民日报,"
 
习近平会见柬埔寨国王西哈莫尼

来源：人民网－人民日报        ??发布时间：2019-05-15










五月十四日，国家主席习近平在北京人民大会堂会见来华出席亚洲文明对话大会的柬埔寨国王西哈莫尼。
　　新华社记者 姚大伟摄





本报北京5月14日电??（记者王远）国家主席习近平14日在人民大会堂会见柬埔寨国王西哈莫尼。

习近平指出，中柬友好向全世界展示了国家间、人民间的真正友谊，将成为构建人类命运共同体千载传颂的佳话。中方珍视同柬埔寨王室的特殊友谊。中国几代领导人同西哈努克太皇建立了亲密友情，我们要把它继承好、发扬好，让中柬友好世代相传。中方将一如既往支持柬埔寨走符合自身国情的发展道路，同柬方一道推动中柬全面战略合作伙伴关系不断迈上新台阶。双方要落实好构建中柬命运共同体行动计划，让两国人民从中获益，为各国之间相互尊重文化多样性、促进文明交往互鉴树立榜样。

西哈莫尼表示，感谢中国政府和人民对柬埔寨王室的深情厚谊和长期以来为柬埔寨人民提供的宝贵支持帮助。柬埔寨人民在任何情况下都将坚定地同中国人民站在一起。柬埔寨祝贺中华人民共和国成立70年来取得巨大发展成就，赞赏中国在国际事务中发挥的重要影响，坚定支持共建“一带一路”。习近平主席倡议举行的亚洲文明对话大会对推动各国之间文化交流和相互了解将发挥重大作用。

丁薛祥、杨洁篪、黄坤明、王毅、何立峰等参加会见。

《 人民日报 》（ 2019年05月15日 02 版）


(责编：常雪梅                     )"
188,31085078,http://jhsjk.people.cn/article/31085078,会见,习近平会见新加坡总统哈莉玛,43600,人民网－人民日报,"
 
习近平会见新加坡总统哈莉玛

来源：人民网－人民日报        ??发布时间：2019-05-15










五月十四日，国家主席习近平在北京人民大会堂会见来华出席亚洲文明对话大会的新加坡总统哈莉玛。
　　新华社记者 姚大伟摄





本报北京5月14日电??（记者王远）国家主席习近平14日在人民大会堂会见新加坡总统哈莉玛。

习近平指出，上个月李显龙总理刚刚来华出席了第二届“一带一路”国际合作高峰论坛和北京世界园艺博览会开幕式，这个月总统女士又来华出席亚洲文明对话大会，充分显示了中新关系的密切。中新互为发展机遇，长期以来携手同行，利益高度融合。两国要保持高层交往传统，对两国关系发展加以战略指引。中华民族有着守正创新的传统，共建“一带一路”就是包容、友好的过程，也是当前中新两国关系发展最大机遇。双方要把高质量共建“一带一路”打造成中新合作的新名片，用好用足“陆海新通道”和第三方市场合作，早出成果。要坚定支持经济全球化和多边主义，推动亚洲国家团结一致，聚焦合作，以举办亚洲文明对话大会为契机，共建亚洲美好家园。在建设多极世界的过程中，我们的朋友圈会越来越大。

哈莉玛表示，祝贺中华人民共和国成立70周年。中方倡议举办亚洲文明对话大会适逢其时，有助于各方探索如何更好让世界人民受益。新中关系正向好发展，两国间重点合作项目已成为国家间互利合作的典范。新方从一开始就坚定支持“一带一路”倡议，愿同中方深化经贸、人文领域交流合作，造福两国人民，共同维护以规则为基础的多边贸易体制，这对各国特别是广大中小国家尤为重要。

丁薛祥、杨洁篪、黄坤明、王毅、何立峰等参加会见。

《 人民日报 》（ 2019年05月15日 02 版）


(责编：常雪梅                     )"
